Sender,channel,text,url_html,is issue,is comment's issue,is pull request,is comment's pull request,issue or pull another repository,is other issue or pull of another organization,url not found
aveshagarwal,kubernetes-novice,<@U3Z60K88M> <https://github.com/kubernetes/kubernetes/issues/56682#issuecomment-351454162>,https://github.com/kubernetes/kubernetes/issues/56682#issuecomment-351454162,False,True,False,False,False,False,False
ixdy,kubernetes-novice,it's probably similar to <https://github.com/kubernetes/kubernetes/issues/56516>,https://github.com/kubernetes/kubernetes/issues/56516,True,False,False,False,False,False,False
perotinus,kubernetes-novice,<https://github.com/kubernetes/community/pull/1324>,https://github.com/kubernetes/community/pull/1324,False,False,False,False,True,False,False
jberkus,kubernetes-novice,to : <https://github.com/kubernetes/kubernetes/pull/56959>,https://github.com/kubernetes/kubernetes/pull/56959,False,False,True,False,False,False,False
caesarxuchao,kubernetes-novice,<@U34HHEWE4> why do you think it's caused by garbage collector? could you share your thoughts in <https://github.com/kubernetes/kubernetes/issues/49956>?,https://github.com/kubernetes/kubernetes/issues/49956,True,False,False,False,False,False,False
chrislovecnm,kubernetes-novice,<@U09R2FL93> just because <https://github.com/kubernetes/kops/pull/4185>,https://github.com/kubernetes/kops/pull/4185,False,False,False,False,True,False,False
luxas,kubernetes-novice,<@U0CBHE6GM> FYI <https://github.com/kubernetes/features/issues/415>,https://github.com/kubernetes/features/issues/415,False,False,False,False,True,False,False
tianshapjq,kubernetes-novice,<https://github.com/kubernetes/kubernetes/issues/16435>,https://github.com/kubernetes/kubernetes/issues/16435,True,False,False,False,False,False,False
owain.perry,kubernetes-novice,"Hi, wondering is anyone can help me out I am following <https://github.com/apprenda/kubernetes-ovn-heterogeneous-cluster.git> and have the cluster up , I have 2 linux nodes , and pods from each can talk to each other. I can't seem to get kubedns to start , it fails to contact the API via the k8s service port 10.100.0.1 , which is basically this same issue as here: <https://github.com/apprenda/kubernetes-ovn-heterogeneous-cluster/issues/22> , what puzzles me, is it not necessary to run kube-proxy? anyone got any hints?",https://github.com/apprenda/kubernetes-ovn-heterogeneous-cluster/issues/22,False,False,False,False,False,True,False
djhaskin987,kubernetes-novice,<https://github.com/kubernetes/helm/issues/2762>,https://github.com/kubernetes/helm/issues/2762,False,False,False,False,True,False,False
obristow,kubernetes-novice,"Thanks, I created a [PR](<https://github.com/kubernetes/kompose/pull/896>) to add `kompose.expose.tls-secret`",https://github.com/kubernetes/kompose/pull/896,False,False,False,False,True,False,False
shadoi,kubernetes-novice,"So I've been reading <https://github.com/kubernetes/dashboard/issues/964>, and I'm a bit confused, does the current UI obey RBAC or is it all-or-nothing once a user can `kubectl proxy` to it?",https://github.com/kubernetes/dashboard/issues/964,False,False,False,False,True,False,False
frobware,kubernetes-novice,<@U4723UJL8> I am now going to take a look at <https://github.com/kubernetes/kubernetes/issues/54574>,https://github.com/kubernetes/kubernetes/issues/54574,True,False,False,False,False,False,False
ifilonenko,kubernetes-novice,"you know it :slightly_smiling_face: 
<https://github.com/apache/spark/pull/19468>
<https://github.com/apache/spark/pull/19717>
<https://github.com/apache/spark/pull/19946>
<https://github.com/apache/spark/pull/19954>",https://github.com/apache/spark/pull/19717,False,False,False,False,False,True,False
bradgeesaman,kubernetes-novice,<https://github.com/kubernetes/kops/issues/3910>,https://github.com/kubernetes/kops/issues/3910,False,False,False,False,True,False,False
jberkus,kubernetes-novice,"hey, <https://github.com/kubernetes/kubernetes/pull/56824> has been pending approval for some time, and appears minor.  <@U0TDXD2PM> <@U2EUCSP8B> <@U0Y7A2MME> please update and approve it today or it will be dropped from 1.9.",https://github.com/kubernetes/kubernetes/pull/56824,False,False,True,False,False,False,False
shyamjvs,kubernetes-novice,There's one performance regression which is what is causing scale-performance to fail (<https://github.com/kubernetes/kubernetes/issues/54651>) and the fix is on its way,https://github.com/kubernetes/kubernetes/issues/54651,True,False,False,False,False,False,False
cmluciano,kubernetes-novice,<@U0GBTV9DY> Is this the blocking issue <https://github.com/kubernetes/kubernetes/issues/49480>,https://github.com/kubernetes/kubernetes/issues/49480,True,False,False,False,False,False,False
greatsun,kubernetes-novice,<https://github.com/coreos/rkt/issues/894>,https://github.com/coreos/rkt/issues/894,False,False,False,False,False,True,False
idvoretskyi,kubernetes-novice,<@U5LHDHFMM> kubeadm feature status is tracked here <https://github.com/kubernetes/features/issues/11>. Feature owners haven't shown any progress for 1.7 ,https://github.com/kubernetes/features/issues/11,False,False,False,False,True,False,False
moretea,kubernetes-novice,<https://github.com/kubernetes-incubator/cri-o/issues/997>,https://github.com/kubernetes-incubator/cri-o/issues/997,False,False,False,False,False,True,False
perotinus,kubernetes-novice,<https://github.com/kubernetes/community/pull/1325>,https://github.com/kubernetes/community/pull/1325,False,False,False,False,True,False,False
perotinus,kubernetes-novice,<https://github.com/kubernetes/cluster-registry/pull/144>,https://github.com/kubernetes/cluster-registry/pull/144,False,False,False,False,True,False,False
spiffxp,kubernetes-novice,FYI <https://github.com/kubernetes/test-infra/pull/6167>,https://github.com/kubernetes/test-infra/pull/6167,False,False,False,False,True,False,False
luxas,kubernetes-novice,"<@U0PPMUTGR> and other people here, what do you think about <https://github.com/kubernetes/kubeadm/issues/364>",https://github.com/kubernetes/kubeadm/issues/364,False,False,False,False,True,False,False
qiming,kubernetes-novice,"<@U0G1H7NPN> Can you share some love to PR #54066 (<https://github.com/kubernetes/kubernetes/pull/54066>)? It is a rebase, previously approved already.",https://github.com/kubernetes/kubernetes/pull/54066,False,False,True,False,False,False,False
alaind,kubernetes-novice,"Hello,
We’re having a little problem with redirects. Could anyone provide a working example on how to use `<http://ingress.kubernetes.io/permanent-redirect|ingress.kubernetes.io/permanent-redirect>` ?
There was an open issue about this (<https://github.com/kubernetes/ingress-nginx/issues/1405>) but no example was provided… Thanks!",https://github.com/kubernetes/ingress-nginx/issues/1405,False,False,False,False,True,False,False
qiming,kubernetes-novice,<https://github.com/kubernetes/website/issues/6702>,https://github.com/kubernetes/website/issues/6702,False,False,False,False,True,False,False
bsteciuk,kubernetes-novice,believe this was the issue <https://github.com/moby/moby/issues/28401>,https://github.com/moby/moby/issues/28401,False,False,False,False,False,True,False
cdhunt,kubernetes-novice,<https://github.com/golang/go/issues/14213>,https://github.com/golang/go/issues/14213,False,False,False,False,False,True,False
aledbf,kubernetes-novice,this PR <https://github.com/aws/amazon-vpc-cni-k8s/pull/17> add support for network policy using calico,https://github.com/aws/amazon-vpc-cni-k8s/pull/17,False,False,False,False,False,True,False
mark-nb,kubernetes-novice,"still possibly related to <https://github.com/Azure/acs-engine/issues/1680>
<https://github.com/Azure/acs-engine/issues/558>",https://github.com/Azure/acs-engine/issues/558,False,False,False,False,False,True,False
chrisk,kubernetes-novice,<@U0BMY7D2Q> you probably hit the issue that is fixed in this PR: <https://github.com/rkt/rkt/pull/3797>,https://github.com/rkt/rkt/pull/3797,False,False,False,False,False,True,False
chaosaffe,kubernetes-novice,<https://github.com/kubernetes/kubernetes/pull/18261>,https://github.com/kubernetes/kubernetes/pull/18261,False,False,True,False,False,False,False
tanshanshan,kubernetes-novice,"Could anyone review this pr about hugepages , please? <https://github.com/kubernetes/kubernetes/pull/54379>",https://github.com/kubernetes/kubernetes/pull/54379,False,False,True,False,False,False,False
cmluciano,kubernetes-novice,<@U246A1A0N> Would be great if you could chime in on your experience loadbalancing CoreDNS in this issue <https://github.com/kubernetes/kubernetes/issues/45976#>,https://github.com/kubernetes/kubernetes/issues/45976#,False,False,False,False,False,False,True
procrypt,kubernetes-novice,<@U0DE6E8JY> <@U10KRBVHN> <@U2TU9NPH9> Can we merge this <https://github.com/kubernetes-incubator/kompose/pull/651> I'm blocked on this :upside_down_face:,https://github.com/kubernetes-incubator/kompose/pull/651,False,False,False,False,False,True,False
idvoretskyi,kubernetes-novice,"Feature submission template has been updated - PR link <https://github.com/kubernetes/features/pull/204;>

cc <@U15SSQ58T>",https://github.com/kubernetes/features/pull/204,False,False,False,False,True,False,False
spiffxp,kubernetes-novice,"<https://github.com/kubernetes/kubernetes/issues/47820> - this is listed as a release-blocker issue for v1.8, is anyone from sig-apps actively working on this?",https://github.com/kubernetes/kubernetes/issues/47820,True,False,False,False,False,False,False
laurentdumont,kubernetes-novice,Probablement mais je crois pas que kubeadm doit faire un minimum pour que ca fonctionne: <https://github.com/kubernetes/kubeadm/issues/82>,https://github.com/kubernetes/kubeadm/issues/82,False,False,False,False,True,False,False
pradeepto,kubernetes-novice,<@U0ARNNR9P> Look where your baby is going ... <https://github.com/fabric8io/fabric8-maven-plugin/pull/988>,https://github.com/fabric8io/fabric8-maven-plugin/pull/988,False,False,False,False,False,True,False
quinton_hoole,kubernetes-novice,<https://github.com/kubernetes/kubernetes/issues/52643>,https://github.com/kubernetes/kubernetes/issues/52643,True,False,False,False,False,False,False
slack1539,kubernetes-novice,"Hi, I was wondering if I could get some feedback on <https://github.com/kubernetes/kubernetes/issues/56304> thanks",https://github.com/kubernetes/kubernetes/issues/56304,True,False,False,False,False,False,False
ifilonenko,kubernetes-novice,"you know it :slightly_smiling_face: 
<https://github.com/apache/spark/pull/19468>
<https://github.com/apache/spark/pull/19717>
<https://github.com/apache/spark/pull/19946>
<https://github.com/apache/spark/pull/19954>",https://github.com/apache/spark/pull/19946,False,False,False,False,False,True,False
ifilonenko,kubernetes-novice,"correct. However, as discussed in the issue <https://github.com/apache-spark-on-k8s/spark-integration/issues/1> we should just pick portions of the the PR 521 branch that support using a pre-existing minikube instance and specific tests that we are basing spark-upstream with",https://github.com/apache-spark-on-k8s/spark-integration/issues/1,False,False,False,False,False,True,False
ianlewis,kubernetes-novice,<https://github.com/kubernetes/dashboard/pull/1539>,https://github.com/kubernetes/dashboard/pull/1539,False,False,False,False,True,False,False
mattfarina,kubernetes-novice,<@U2LF3NQ93> Can you take a look at <https://github.com/kubernetes/kubernetes/issues/56416>. I don’t think this belongs with SIG Apps.,https://github.com/kubernetes/kubernetes/issues/56416,True,False,False,False,False,False,False
wojtekt,kubernetes-novice,<@U09SJ9AH0> I think that <https://github.com/kubernetes/kubernetes/issues/51825#issuecomment-327573371> actually captures my thoughts,https://github.com/kubernetes/kubernetes/issues/51825#issuecomment-327573371,False,True,False,False,False,False,False
