Sender,channel,text,url_html,is issue,is comment's issue,is pull request,is comment's pull request,issue or pull another repository,is other issue or pull of another organization,url not found
renaud,minikube,"<@U5W01M1D1> <@U0AGURFHS> <@U56FF7V4Y> with these three PRs, I've vastly improved performance and test reliability in the deviceplugin module
Running the tests with -count 30 now takes 30-32 seconds instead of &gt; 10 minutes and none of them are flaky.

Do you mind reviewing them ?
First one is awaiting lgtm from a maintainer: <https://github.com/kubernetes/kubernetes/pull/52747>
The second one rewrites the re-registration test: <https://github.com/kubernetes/kubernetes/pull/52616>
The third one rewrites the stub_device_plugin logic: <https://github.com/kubernetes/kubernetes/pull/52612>",https://github.com/kubernetes/kubernetes/pull/52612,False,False,False,False,True,False,False
divislight,minikube,I would open an issue on <https://github.com/kubernetes/helm/issues/new>,https://github.com/kubernetes/helm/issues/ne,False,False,False,False,True,False,False
lazypower,minikube,<https://github.com/kubernetes/kubernetes/issues/44418>,https://github.com/kubernetes/kubernetes/issues/44418,False,False,False,False,True,False,False
ixdy,minikube,<https://github.com/kubernetes/test-infra/pull/5865> seems to be where things broke,https://github.com/kubernetes/test-infra/pull/5865,False,False,False,False,True,False,False
dims,minikube,"<@U0CD5E3QF> ping about  <https://github.com/kubernetes/kubernetes/pull/57075> - there’s a hold label, please clear that for 1.9",https://github.com/kubernetes/kubernetes/pull/57075,False,False,False,False,True,False,False
philips,minikube,<@U0AGW7007>: want me to rebase? <https://github.com/kubernetes/features/pull/17>,https://github.com/kubernetes/features/pull/17,False,False,False,False,True,False,False
jackfrancis,minikube,<https://github.com/Azure/acs-engine/pull/1893>,https://github.com/Azure/acs-engine/pull/1893,False,False,False,False,False,True,False
pwittrock,minikube,<https://github.com/kubernetes/kubernetes/pull/52199>,https://github.com/kubernetes/kubernetes/pull/52199,False,False,False,False,True,False,False
frodenas,minikube,"Hi <@U0DUJJU3Y> <@U0DSKQSRM>, I’ve recently started to contribute to Kubernetes and I’m trying to understand the code base by reading/fixing some components, While doing so, I’ve submitted  an issue (<https://github.com/kubernetes/kubectl/issues/101>) and a fix (<https://github.com/kubernetes/kubernetes/pull/54411>).",https://github.com/kubernetes/kubernetes/pull/54411,False,False,False,False,True,False,False
cblecker,minikube,Wojtek saying the same thing in 2016: <https://github.com/kubernetes/kubernetes/pull/19222#issuecomment-168297673>,https://github.com/kubernetes/kubernetes/pull/19222#issuecomment-168297673,False,False,False,False,True,False,False
ianlewis,minikube,<https://github.com/kubernetes/dashboard/pull/1539>,https://github.com/kubernetes/dashboard/pull/1539,False,False,False,False,True,False,False
vikasc,minikube,<@U3PEZ4X1T> <https://github.com/kubernetes/kubernetes/issues/57273>,https://github.com/kubernetes/kubernetes/issues/57273,False,False,False,False,True,False,False
anfernee,minikube,any reviewer interested in this: <https://github.com/kubernetes/kubernetes/pull/53759> ?,https://github.com/kubernetes/kubernetes/pull/53759,False,False,False,False,True,False,False
fabrizio.pandini,minikube,I’m looking forward for feedbacks and suggestions! PR is <https://github.com/kubernetes/website/pull/6103>,https://github.com/kubernetes/website/pull/6103,False,False,False,False,True,False,False
jhorwit2,minikube,np! There's also a vault provider impl WIP <https://github.com/kubernetes/kubernetes/issues/49817>,https://github.com/kubernetes/kubernetes/issues/49817,False,False,False,False,True,False,False
mdietze,minikube,Concerning <https://github.com/kubernetes/kubeadm/issues/546>…,https://github.com/kubernetes/kubeadm/issues/546,False,False,False,False,True,False,False
jdumars,minikube,Proposed 1.10 Schedule:  <https://github.com/kubernetes/sig-release/pull/59>,https://github.com/kubernetes/sig-release/pull/59,False,False,False,False,True,False,False
bentheelder,minikube,"the flakes are too high: <http://velodrome.k8s.io/dashboard/db/bigquery-metrics?orgId=1>
filed <https://github.com/kubernetes/kubernetes/issues/57342> and poked <https://github.com/kubernetes/kubernetes/issues/56121> :confused:",https://github.com/kubernetes/kubernetes/issues/56121,False,False,False,False,True,False,False
chrislovecnm,minikube,<https://github.com/kubernetes/test-infra/pull/6086#issuecomment-353745273>,https://github.com/kubernetes/test-infra/pull/6086#issuecomment-353745273,False,False,False,False,True,False,False
bassam,minikube,thanks <@U0XDUM3FZ> . moving on to the next issue now <https://github.com/coreos/rkt/issues/3181#issuecomment-270165987> :slightly_smiling_face:,https://github.com/coreos/rkt/issues/3181#issuecomment-270165987,False,False,False,False,False,True,False
naveenkumarsangi,minikube,I want to work on this issue <https://github.com/kubernetes/kubernetes/issues/47668>,https://github.com/kubernetes/kubernetes/issues/47668,False,False,False,False,True,False,False
rrm,minikube,<https://github.com/kubernetes/website/pull/6589>,https://github.com/kubernetes/website/pull/6589,False,False,False,False,True,False,False
ianlewis,minikube,I'm assuming based on <https://github.com/kubernetes/kubernetes/issues/28610> that it doesn't do anything smart currently,https://github.com/kubernetes/kubernetes/issues/28610,False,False,False,False,True,False,False
roberthbailey,minikube,the issue is <https://github.com/kubernetes/kubernetes/issues/51862> and the PR (which mike says is almost finished) is <https://github.com/kubernetes/kubernetes/pull/53273>,https://github.com/kubernetes/kubernetes/issues/51862,False,False,False,False,True,False,False
liggitt,minikube,<@U0AKWB0JC> <@U0CD5E3QF> just realized yesterday that there was only one PV volume source that hadn't been updated to allow locating a secret separately from the PVC - opened <https://github.com/kubernetes/kubernetes/pull/56460>,https://github.com/kubernetes/kubernetes/pull/56460,False,False,False,False,True,False,False
spiffxp,minikube,"I'm not sure it makes much sense for me to file an issue for every job but I'm headed down that path because it's unclear to me whether these are all related or separate issues, eg: <https://github.com/kubernetes/kubernetes/issues/56241>",https://github.com/kubernetes/kubernetes/issues/56241,False,False,False,False,True,False,False
iaguis,minikube,<https://github.com/systemd/systemd/issues/7069>,https://github.com/systemd/systemd/issues/7069,False,False,False,False,False,True,False
surajnarwade,minikube,"<@U2TU9NPH9> we can merge this, tests will be added later by Anush <https://github.com/kubernetes/kompose/pull/868>",https://github.com/kubernetes/kompose/pull/868,False,False,False,False,True,False,False
spiffxp,minikube,"<https://github.com/kubernetes/sig-release/pull/48> anyone want to drop an /lgtm on, go for it (thanks for the approve <@U0YJS6LHL>)",https://github.com/kubernetes/sig-release/pull/48,False,False,False,False,True,False,False
jberkus,minikube,<https://github.com/kubernetes/kubernetes/issues/55978>,https://github.com/kubernetes/kubernetes/issues/55978,False,False,False,False,True,False,False
bradgeesaman,minikube,<https://github.com/kubernetes/kops/issues/3910>,https://github.com/kubernetes/kops/issues/3910,False,False,False,False,True,False,False
d.gonzalez,minikube,<@U14MCKSMV> <@U3EDWR9FV> I am the author of said PR. I tried to explain the reasoning for the backport in <https://github.com/kubernetes/kubernetes/pull/54420#issuecomment-339236920>,https://github.com/kubernetes/kubernetes/pull/54420#issuecomment-339236920,False,False,False,False,True,False,False
spiffxp,minikube,and <https://github.com/kubernetes/kubernetes/issues/34255> (/me waves to <@U15E5E538>),https://github.com/kubernetes/kubernetes/issues/34255,False,False,False,False,True,False,False
deads2k,minikube,"<@U6VLBE67Q> good find.  I've opened to <https://github.com/kubernetes/kubernetes/pull/57513> to address it.  The short version is that I think we should consider moving away from unstructured files and towards forcing API objects for config.  If we do that, then we can decode centrally (as we are today) and we'll be able to simplify some aspects of writing an admission plugin since the author won't have to understand the decoding stack",https://github.com/kubernetes/kubernetes/pull/57513,False,False,False,False,True,False,False
fish,minikube,<@U20PTNFE0> saw my issue? <https://github.com/kubernetes/kubernetes/issues/57660>,https://github.com/kubernetes/kubernetes/issues/57660,False,False,False,False,True,False,False
spiffxp,minikube,FYI <https://github.com/kubernetes/kubernetes/issues/56416>,https://github.com/kubernetes/kubernetes/issues/56416,False,False,False,False,True,False,False
swade1987,minikube,basically - <https://github.com/apprenda/kismatic/issues/485>,https://github.com/apprenda/kismatic/issues/485,False,False,False,False,False,True,False
frobware,minikube,<@U4723UJL8> as you alluded to reverting <https://github.com/kubernetes/kubernetes/pull/53743> is something to consider,https://github.com/kubernetes/kubernetes/pull/53743,False,False,False,False,True,False,False
quinton_hoole,minikube,<https://github.com/kubernetes/kubernetes/issues/50734>,https://github.com/kubernetes/kubernetes/issues/50734,False,False,False,False,True,False,False
cdhunt,minikube,<https://github.com/golang/go/issues/14213>,https://github.com/golang/go/issues/14213,False,False,False,False,False,True,False
pwittrock,minikube,<https://github.com/kubernetes/kubectl/issues/86>,https://github.com/kubernetes/kubectl/issues/86,False,False,False,False,True,False,False
cblecker,minikube,there's a PR to add a command to add it here: <https://github.com/kubernetes/test-infra/pull/6003>,https://github.com/kubernetes/test-infra/pull/6003,False,False,False,False,True,False,False
frodenas,minikube,"Hi <@U0DUJJU3Y> <@U0DSKQSRM>, I’ve recently started to contribute to Kubernetes and I’m trying to understand the code base by reading/fixing some components, While doing so, I’ve submitted  an issue (<https://github.com/kubernetes/kubectl/issues/101>) and a fix (<https://github.com/kubernetes/kubernetes/pull/54411>).",https://github.com/kubernetes/kubectl/issues/101,False,False,False,False,True,False,False
sameo,minikube,<@U0DSUKRFB> See <https://github.com/kubernetes-incubator/cri-o/pull/1009>,https://github.com/kubernetes-incubator/cri-o/pull/1009,False,False,False,False,False,True,False
ravig,minikube,"Hi, can someone please approve this PR <https://github.com/kubernetes/kubernetes/pull/48082>",https://github.com/kubernetes/kubernetes/pull/48082,False,False,False,False,True,False,False
maciekpytel,minikube,"<@U6DN3CFF1> interestingly it looks like the tests in <https://github.com/kubernetes/kubernetes/issues/54574> magically started passing in the last 3 days..
the diff between last failing and first passing run yields a single PR that looks potentially relevant: <https://github.com/kubernetes/kubernetes/pull/55413>",https://github.com/kubernetes/kubernetes/pull/55413,False,False,False,False,True,False,False
enisoc,minikube,<@U1FFSL2UV> You can see the open roles and a link to descriptions here: <https://github.com/kubernetes/sig-release/pull/49>,https://github.com/kubernetes/sig-release/pull/49,False,False,False,False,True,False,False
xiang,minikube,<@U09R2P666> <@U0BM389D4> <https://github.com/kubernetes/kubernetes/issues/54511>,https://github.com/kubernetes/kubernetes/issues/54511,False,False,False,False,True,False,False
resouer,minikube,<https://github.com/kubernetes/kubernetes/pull/54208#issuecomment-343510137>,https://github.com/kubernetes/kubernetes/pull/54208#issuecomment-343510137,False,False,False,False,True,False,False
